Policy_ID;Loss_Ratio;Actual_Risk_Status;Current_Premium_USD;Customer_LTV_USD;Churn_Prob;Projected_Loss_USD
POL-10493;0,359090267;0;1110;6370;0,27613571;220
POL-10494;0,007247913;0;900;7530;0,313379267;190
POL-10495;0,225412292;0;1450;5320;0,288113675;480
POL-10496;0,368258403;0;1190;6160;0,08763956;690
POL-10497;0,470053757;1;500;6690;0,282037966;1670
POL-10498;0,233407959;0;1310;5990;0,224481364;750
POL-10499;0,604550624;1;1320;6130;0,190732267;2870
POL-10500;0,111618256;0;1740;8170;0,221829236;720
POL-10501;0,291800636;1;1250;7660;0,052422599;5850
POL-10502;0,24367885;0;1520;7540;0,070319073;340
POL-10503;0,091172901;0;1410;3210;0,207754784;170
POL-10504;0,342382612;0;1100;7360;0,102085775;240
POL-10505;0,261358364;0;1340;4820;0,213662286;770
POL-10506;0,105454217;0;1210;10480;0,156264072;100
POL-10507;0,33941959;0;1080;6480;0,322223606;250
POL-10508;0,066744047;0;1120;6110;0,334905028;430
POL-10509;0,394844786;0;1090;9540;0,343935234;670
POL-10510;0,170159734;0;1250;8920;0,319681399;270
POL-10511;0,691209339;1;1250;6030;0,345767255;3560
POL-10512;0,170165043;0;1110;4150;0,261844138;480
POL-10513;0,259658072;0;1200;2970;0,338162684;590
POL-10514;0,340859249;0;780;4410;0,24253774;480
POL-10515;0,193614591;0;1000;7140;0,292764262;70
POL-10516;0,442118957;0;1180;6200;0,089572998;470
POL-10517;0,291814634;0;1670;4630;0,254779876;890
POL-10518;0,043161633;0;1410;5720;0,329330993;880
POL-10519;0,085262852;0;1010;9930;0,212014472;140
POL-10520;0,473765835;0;1650;8740;0,106045914;450
POL-10521;0,273953304;0;1250;10010;0,208066568;130
POL-10522;0,237395207;0;970;5120;0,262082298;570
POL-10523;0,267078882;0;1230;8110;0,28093655;750
POL-10524;0,103487971;0;1500;7910;0,207110603;550
POL-10525;0,227951132;0;970;9440;0,115210407;60
POL-10526;0,262733331;0;990;6520;0,328006637;120
POL-10527;0,689114041;1;1700;4930;0,282085225;5150
POL-10528;0,25056494;0;1320;4700;0,13120652;910
POL-10529;0,244649693;0;1130;6470;0,293543875;670
POL-10530;0,276738415;0;1220;6650;0,154358795;690
POL-10531;0,272205121;0;1320;7050;0,143729403;420
POL-10532;0,229948457;0;1200;3710;0,308922988;830
POL-10533;0,425705321;1;1590;9090;0,311970562;3560
POL-10534;0,222711187;0;1270;3790;0,169544421;340
POL-10535;0,47736893;0;1420;9080;0,052676842;760
POL-10536;0,231012987;0;1270;5850;0,105969686;420
POL-10537;0,431443536;1;1240;10190;0,322788898;2990
POL-10538;0,38687976;1;1470;3010;0,319624801;3470
POL-10539;0,208678135;0;1480;8850;0,186003424;310
POL-10540;0,090024998;0;840;4440;0,141235012;480
POL-10541;0,603856917;1;1250;4300;0,140824488;3030
POL-10542;0,226523325;0;1760;9810;0,319158441;1170
POL-10543;0,304297061;0;1140;8010;0,147419993;160
POL-10544;0,164625861;0;1360;3540;0,203474078;700
POL-10545;0,182397236;0;1560;6900;0,269303315;120
POL-10546;0,476649105;1;970;9310;0,112844312;3820
POL-10547;0,526408639;1;1160;7620;0,126151724;4700
POL-10548;0,360920312;0;860;6560;0,157418568;280
POL-10549;0,25095533;0;1280;8800;0,246267017;870
POL-10550;0,383531673;0;1350;7240;0,295247195;130
POL-10551;0,195911719;0;1410;3180;0,214011729;230
POL-10552;0,297615081;0;1640;6690;0,089878621;300
POL-10553;0,132373503;0;1270;7470;0,183873657;410
POL-10554;0,12631168;0;960;6950;0,088307217;90
POL-10555;0,354766523;0;1030;5690;0,076489151;700
POL-10556;0,32198071;0;1060;7420;0,226885031;440
POL-10557;0,310809261;0;1300;6870;0,336863634;750
POL-10558;0,226613526;0;1840;2520;0,30128355;1020
POL-10559;0,311661323;1;1230;3850;0,282341379;3980
POL-10560;0,172173591;0;1590;7120;0,26811679;1010
POL-10561;0,041466975;0;1220;7990;0,319138357;780
POL-10562;0,276197413;0;960;4940;0,275850525;130
POL-10563;0,09425356;0;1050;7970;0,238063204;670
POL-10564;0,411844534;0;1070;7500;0,159404024;420
POL-10565;0,515700979;0;1220;6120;0,080283167;270
POL-10566;0,634228327;1;1350;7350;0,188310009;4790
POL-10567;0,271702173;0;1090;7310;0,327435271;250
POL-10568;0,161155556;0;1450;8250;0,22493008;520
POL-10569;0,301961653;1;1510;8350;0,105351254;5070
POL-10570;0,247476166;0;1180;4420;0,244706993;80
POL-10571;0,27736722;0;1480;5030;0,18963867;250
POL-10572;0,472224996;0;760;9450;0,329414027;510
POL-10573;0,219039514;0;660;8270;0,098281973;220
POL-10574;0,251304041;0;1460;7780;0,263603525;360
POL-10575;0,134498914;0;1140;8090;0,254480739;740
POL-10576;0,257537519;0;1800;8780;0,345062474;1160
POL-10577;0,575831154;1;1230;6770;0,219473638;3680
POL-10578;0,174788988;0;1000;5740;0,311472211;290
POL-10579;0,440439399;1;1670;7620;0,057414181;6430
POL-10580;0,239968723;0;1410;6450;0,08686759;240
POL-10581;0,445750486;0;1640;9600;0,153781572;700
POL-10582;0,418145732;0;1100;9570;0,235798219;280
POL-10583;0,124778725;0;1340;8280;0,184723803;710
POL-10584;0,413569687;0;1030;3950;0,110808874;160
POL-10585;0,085522161;0;810;4310;0,226761122;350
POL-10586;0,102384953;0;1440;3870;0,220009718;70
POL-10587;0,228505089;0;1140;6870;0,207334244;240
POL-10588;0,546661416;1;1000;8350;0,077166834;4190
POL-10589;0,351085032;1;900;5880;0,328107648;3670
POL-10590;0,139410576;0;1300;5210;0,227676591;790
POL-10591;0,053699515;0;1270;6710;0,129197524;820
POL-10592;0,380698736;0;1130;4930;0,256225457;610
POL-10593;0,279422404;0;1080;7030;0,145372397;470
POL-10594;0,306691181;0;1440;6010;0,201756808;290
POL-10595;0,343033084;0;630;5190;0,152339531;140
POL-10596;0,476114544;0;1410;6730;0,314118208;350
POL-10597;0,255470426;0;1370;8280;0,348194175;760
POL-10598;0,501200602;1;940;3460;0,09835462;3650
POL-10599;0,154006663;1;770;6840;0,057073685;3120
POL-10600;0,06323234;0;1400;2300;0,115796752;790
POL-10601;0,448345459;1;960;5990;0,226985595;4310
POL-10602;0,109975863;0;1640;7890;0,102185342;570
POL-10603;0,299803103;0;1780;8540;0,293445327;770
POL-10604;0,53630773;1;1360;5450;0,172601173;5040
POL-10605;0,06705427;0;1220;5430;0,233159822;540
POL-10606;0,337342578;0;1200;6040;0,186685352;820
POL-10607;0,061637516;0;820;4300;0,320998376;60
POL-10608;0,266910592;0;1180;6830;0,060540601;280
POL-10609;0,014681933;0;1140;4490;0,268790569;270
POL-10610;0,092912901;0;1090;7610;0,24565164;750
POL-10611;0,16208459;0;1350;5070;0,244854509;180
POL-10612;0,055587719;0;1280;5860;0,174196818;740
POL-10613;0,362873142;0;1450;7500;0,054702569;330
POL-10614;0,326185553;0;1140;7770;0,256772217;690
POL-10615;0,55167686;1;1400;7680;0,298841364;2630
POL-10616;0,109918656;0;1250;7030;0,075569093;260
POL-10617;0,21718481;1;1400;4330;0,182485251;3890
POL-10618;0,078220979;0;1230;6440;0,098778456;730
POL-10619;0,176768806;0;1690;6150;0,233281336;600
POL-10620;0,595437973;1;640;5660;0,285681463;1180
POL-10621;0,397172687;0;1410;6650;0,250011969;240
POL-10622;0,105567206;0;1460;4780;0,145418021;960
POL-10623;0,031185911;0;930;6430;0,091919811;100
POL-10624;0,027957962;0;1710;5900;0,288280444;330
POL-10625;0,367976594;0;1260;5590;0,147175058;300
POL-10626;0,159129571;0;1220;4270;0,05664195;180
POL-10627;0,738086964;1;1340;4210;0,221426364;4370
POL-10628;0,243699177;0;1470;9180;0,124003193;510
POL-10629;0,170977741;0;1280;6730;0,3023618;500
POL-10630;0,080723982;0;1280;10120;0,092976561;100
POL-10631;0,4477792;1;1460;10220;0,180440255;5340
POL-10632;0,197351655;0;1490;8960;0,125939061;860
POL-10633;0,26147297;0;1330;3940;0,256880486;770
POL-10634;0,279190482;0;860;9320;0,214559273;230
POL-10635;0,249246423;0;1000;6250;0,287296316;350
POL-10636;0,388800453;0;1520;5940;0,187583773;260
POL-10637;0,089830978;0;1180;5660;0,051442529;690
POL-10638;0,239353704;0;1100;5800;0,114558944;740
POL-10639;0,20045205;0;1360;7300;0,349747132;330
POL-10640;0,400996944;0;1330;11100;0,171603497;740
POL-10641;0,467435515;0;1200;3220;0,236070532;330
POL-10642;0,127915792;0;1440;10390;0,321479482;70
POL-10643;0,403734942;0;930;9520;0,056157255;410
POL-10644;0,089486558;0;820;6140;0,247882219;260
POL-10645;0,247815664;1;1630;5500;0,136513092;6610
POL-10646;0,264492035;0;970;3810;0,133774477;520
POL-10647;0,454993225;1;880;4680;0,117455421;2890
POL-10648;0,389507934;1;1170;5290;0,296818765;5620
POL-10649;0,097181773;0;1240;6290;0,16188432;450
POL-10650;0,382898605;0;1130;6440;0,070134961;350
POL-10651;0,297838428;0;1190;8020;0,079055347;290
POL-10652;0,590397909;1;890;7800;0,094584309;2610
POL-10653;0,176098332;0;1430;6980;0,319678276;840
POL-10654;0,214413495;0;870;6410;0,178233028;130
POL-10655;0,620468234;1;1260;8790;0,324814802;4770
POL-10656;0,487233145;0;1310;8180;0,295243842;650
POL-10657;0,096206925;0;1410;7390;0,301364786;790
POL-10658;0,249655803;0;1310;5690;0,136049543;920
POL-10659;0,341237799;0;980;8710;0,131394324;370
POL-10660;0,400915056;0;1150;8170;0,218020514;110
POL-10661;0,117935908;0;1070;6010;0,175377489;600
POL-10662;0,557275411;1;860;2670;0,202718206;2540
POL-10663;0,062942788;0;1360;6690;0,065961261;210
POL-10664;0,122952207;0;1060;5120;0,341477057;70
POL-10665;0,530296976;1;1290;7930;0,067450642;6270
POL-10666;0,270999396;0;1220;6930;0,103649389;320
POL-10667;0,277089028;0;970;3150;0,253460157;630
POL-10668;0,301184192;0;950;7090;0,096650466;50
POL-10669;0,140149402;1;1170;9930;0,082060978;3730
POL-10670;0,073733785;0;920;6190;0,096086114;560
POL-10671;0,329156511;0;1500;6480;0,068576073;870
POL-10672;0,359768585;1;1590;5810;0,125395622;5960
POL-10673;0,309777473;0;1450;6640;0,131335781;710
POL-10674;0,180350414;0;1340;9580;0,199586626;900
POL-10675;0,110493258;0;1270;8610;0,181616755;160
POL-10676;0,226852619;0;990;5350;0,192114025;70
POL-10677;0,63890597;1;1460;6350;0,234811851;4800
POL-10678;0,243139154;0;1590;6480;0,119288429;750
POL-10679;0,215968046;0;1170;7320;0,090411239;550
POL-10680;0,248557174;0;1240;7360;0,313663484;840
POL-10681;0,23747046;0;1050;6310;0,240182402;580
POL-10682;0,531928449;1;1170;4010;0,068198988;4290
POL-10683;0,390438924;0;940;6270;0,338315495;310
POL-10684;0,169737589;0;1180;5780;0,257920551;170
POL-10685;0,204026175;0;1360;4710;0,095511393;340
POL-10686;0,254926327;0;1330;8080;0,34074033;450
POL-10687;0,289060827;0;1310;6540;0,159622203;290
POL-10688;0,14078969;0;640;4430;0,345353024;410
POL-10689;0,188468635;0;1260;10460;0,080982689;70
POL-10690;0,565199201;1;1400;7330;0,097990765;4420
POL-10691;0,544138413;1;1250;8080;0,247225865;2770
POL-10692;0,207495813;0;1530;8600;0,05664304;800
POL-10693;0,193794731;0;1230;5630;0,055606892;580
POL-10694;0,391736598;1;1350;7590;0,28759485;4280
POL-10695;0,054904284;0;1000;2640;0,1003341;650
POL-10696;0,513200035;0;1400;8420;0,325636998;370
POL-10697;0,168013849;0;1450;6360;0,177768849;780
POL-10698;0,349845138;1;1070;7550;0,312095706;3970
POL-10699;0,064708992;0;890;6360;0,175329075;120
POL-10700;0,399209851;0;1140;10140;0,209069001;760
POL-10701;0,360207485;0;1000;8950;0,144954249;550
POL-10702;0,336815816;1;1400;1280;0,247422925;6770
POL-10703;0,125667516;0;1130;7610;0,14546035;330
POL-10704;0,186745643;0;1430;5940;0,116951029;910
POL-10705;0,309054296;0;860;7680;0,074314194;70
POL-10706;0,161104717;0;1040;7660;0,067300804;340
POL-10707;0,156019394;0;1060;5010;0,141792306;570
POL-10708;0,489172084;1;1320;6270;0,270942004;4340
POL-10709;0,040595216;0;730;4460;0,11168602;130
POL-10710;0,501310017;0;1180;9470;0,139768235;100
POL-10711;0,125480124;0;1160;7150;0,321551426;660
POL-10712;0,378326247;1;1340;7360;0,241747249;5540
POL-10713;0,322212904;0;1260;7110;0,325916717;180
POL-10714;0,121362254;0;1010;4380;0,32336781;110
POL-10715;0,16476672;1;690;7770;0,069023205;3070
POL-10716;0,421069023;0;1060;10070;0,336502797;450
POL-10717;0,223065643;0;930;3390;0,065353388;560
POL-10718;0,747541681;1;950;6660;0,327685675;4120
POL-10719;0,176532631;0;1070;8020;0,214020031;660
POL-10720;0,169399876;0;1450;5000;0,209956875;910
POL-10721;0,101236763;0;930;7960;0,263979219;320
POL-10722;0,155219768;0;790;6590;0,313763381;80
POL-10723;0,251671988;1;1110;5070;0,235101367;5320
POL-10724;0,698843896;1;1180;1480;0,177619956;3190
POL-10725;0,162876195;0;1160;6300;0,083566803;500
POL-10726;0,035861075;0;1090;6350;0,286762792;400
POL-10727;0,186892616;0;1190;9130;0,088488048;710
POL-10728;0,280219759;0;1300;7180;0,267909758;490
POL-10729;0,503985339;1;1030;5440;0,208377484;4410
POL-10730;0,290535699;0;1500;3360;0,165750777;930
POL-10731;0,213703254;0;1200;8250;0,233895916;810
POL-10732;0,174204041;0;1490;6730;0,281706826;610
POL-10733;0,399196007;0;1320;5710;0,332341886;460
POL-10734;0,26593195;0;930;5420;0,129409065;550
POL-10735;0,402040134;0;760;8990;0,334139048;450
POL-10736;0,105404359;0;1520;9280;0,338284414;390
POL-10737;0,189622079;0;1020;5250;0,294089154;430
POL-10738;0,354832818;1;1230;1900;0,314431152;3920
POL-10739;0,078517431;0;1100;6070;0,257728254;510
POL-10740;0,12350489;0;1590;6950;0,061729166;940
POL-10741;0,241377845;0;1230;6640;0,222523563;210
POL-10742;0,46885431;1;900;3350;0,274161369;2470
POL-10743;0,549167181;1;1180;9570;0,33251094;2170
POL-10744;0,132086657;0;1530;2780;0,221135554;920
POL-10745;0,298936314;0;1030;5000;0,288260203;540
POL-10746;0,514680503;1;860;4460;0,261511615;2970
POL-10747;0,400897137;0;1430;4350;0,134240867;300
POL-10748;0,284225595;0;1010;2130;0,096418423;510
POL-10749;0,31754411;0;830;6620;0,275271599;300
POL-10750;0,13848347;0;1010;9330;0,120130508;440
POL-10751;0,200971236;0;1310;6170;0,123407466;620
POL-10752;0,241889643;0;1350;4480;0,243183872;560
POL-10753;0,229561194;0;1340;9320;0,286720539;600
POL-10754;0,215686076;0;980;8180;0,224699628;610
POL-10755;0,12310958;0;1460;4810;0,315494946;900
POL-10756;0,516062486;0;1420;7140;0,113432981;210
POL-10757;0,262313925;0;1360;8660;0,125724329;590
POL-10758;0,230994269;0;970;4690;0,241086651;330
POL-10759;0,095951286;0;1090;6740;0,298810455;260
POL-10760;0,340353357;0;1320;5720;0,211805541;610
POL-10761;0,1569467;0;1390;4110;0,053114472;530
POL-10762;0,162002577;0;990;6830;0,253082939;550
POL-10763;0,194599353;0;1680;7360;0,29407473;190
POL-10764;0,388903336;0;1210;6590;0,132963088;300
POL-10765;0,324007269;0;1480;4870;0,066259469;100
POL-10766;0,056960687;0;930;10700;0,205385593;500
POL-10767;0,506844327;1;1290;5520;0,062646566;5550
POL-10768;0,304392505;0;930;7620;0,174805023;400
POL-10769;0,297245225;0;1280;8110;0,055345353;580
POL-10770;0,13670561;0;1360;1520;0,117490017;110
POL-10771;0,449140117;0;1370;8160;0,166646736;520
POL-10772;0,251814796;0;1060;6520;0,083511767;420
POL-10773;0,169513926;0;790;5970;0,084246771;60
POL-10774;0,080146493;0;1320;6250;0,298118522;740
POL-10775;0,232537052;0;1140;7670;0,06242716;260
POL-10776;0,484162537;1;1140;1930;0,256689875;4380
POL-10777;0,169325763;0;1010;6560;0,294344615;320
POL-10778;0,074778927;0;1230;7360;0,089216706;860
POL-10779;0,185242323;0;1240;10820;0,10861122;230
POL-10780;0,167963514;0;1510;3800;0,24244799;130
POL-10781;0,276335495;0;740;7390;0,144693984;510
POL-10782;0,130978552;0;910;5530;0,192926921;190
POL-10783;0,154250026;0;1360;7470;0,300800812;630
POL-10784;0,089935384;0;690;8230;0,091394951;200
POL-10785;0,346559043;1;1060;5030;0,235895757;4240
POL-10786;0,164990254;0;1840;10410;0,332719317;800
POL-10787;0,145438184;0;1170;9140;0,067239989;600
POL-10788;0,451163889;0;1420;8080;0,068002029;90
POL-10789;0,52920635;1;820;5790;0,216422712;2290
POL-10790;0,377177197;1;1420;5390;0,338022739;5060
POL-10791;0,497715309;0;1150;7380;0,116142093;450
POL-10792;0,423184567;1;1310;5710;0,149237591;5300
POL-10793;0,217336475;1;1380;5450;0,079594392;4020
POL-10794;0,105497435;0;1110;10330;0,158674169;630
POL-10795;0,177115816;0;1360;7600;0,063299744;340
POL-10796;0,156010423;0;960;8150;0,166728199;540
POL-10797;0,358302727;0;1260;10250;0,216646332;420
POL-10798;0,23821172;1;1370;6670;0,342501448;6260
POL-10799;0,044437637;0;1110;5240;0,295516394;80
POL-10800;0,177434156;0;1000;4360;0,296619623;280
POL-10801;0,081050346;0;1130;9210;0,118443297;370
POL-10802;0,23325973;0;1520;5750;0,076170411;810
POL-10803;0,456302973;0;1480;590;0,230922411;250
POL-10804;0,110995123;0;1430;1180;0,206341459;340
POL-10805;0,524107383;1;1630;3550;0,204951163;5230
POL-10806;0,249448534;1;1250;5750;0,082702396;5780
POL-10807;0,35765967;0;1290;6050;0,198165468;230
POL-10808;0,1411242;0;750;7550;0,095106722;400
POL-10809;0,256219356;0;1020;4230;0,176634378;630
POL-10810;0,52397915;0;1380;6940;0,06864879;720
POL-10811;0,481949806;0;1470;8270;0,30706778;580
POL-10812;0,263964432;0;930;6210;0,053954026;110
POL-10813;0,223514159;0;1230;5570;0,331796942;720
POL-10814;0,276427047;0;1790;4770;0,308867547;230
POL-10815;0,321129255;0;1230;8790;0,275782422;370
POL-10816;0,557406886;1;1610;3760;0,344765175;3690
POL-10817;0,162189086;0;1340;9650;0,066145999;690
POL-10818;0,154807479;0;1390;6450;0,242479132;520
POL-10819;0,209603923;0;1020;4420;0,304790627;650
POL-10820;0,106866537;0;850;8180;0,087985129;120
POL-10821;0,364419214;0;1430;7520;0,225432494;830
POL-10822;0,069854215;0;1330;7330;0,168176573;510
POL-10823;0,575252438;1;1270;7910;0,180748134;5930
POL-10824;0,281651559;1;920;6820;0,323757226;3140
POL-10825;0,379441154;0;1160;7420;0,211595435;650
POL-10826;0,045659631;0;1100;9220;0,077978613;370
POL-10827;0,390739216;0;1120;6910;0,331164852;230
POL-10828;0,325902941;1;1310;8140;0,105563351;5740
POL-10829;0,34508415;0;1430;2100;0,317791045;360
POL-10830;0,237013674;0;1320;7150;0,341276216;920
POL-10831;0,424351866;0;1300;11550;0,313351239;710
POL-10832;0,128812001;0;1280;2930;0,253140133;640
POL-10833;0,329911469;0;1210;10500;0,273065546;70
POL-10834;0,066755531;0;1040;7940;0,259960173;360
POL-10835;0,105710783;0;1260;3110;0,188157316;470
POL-10836;0,535799562;1;1440;6580;0,132325916;6670
POL-10837;0,159571344;0;1220;7300;0,135500819;180
POL-10838;0,122879899;0;1020;8320;0,269350358;290
POL-10839;0,309956448;0;950;5630;0,237810934;90
POL-10840;0,500674124;0;1010;7890;0,22546521;240
POL-10841;0,192533381;0;960;9270;0,245782651;100
POL-10842;0,679813977;1;1970;8270;0,282435871;6310
POL-10843;0,165806924;0;1030;8890;0,274502274;500
POL-10844;0,445325732;0;1240;5610;0,081618922;820
POL-10845;0,287103467;0;1230;7870;0,158910515;370
POL-10846;0,205152102;0;1600;11100;0,129190141;900
POL-10847;0,3569483;0;1360;4340;0,211471599;590
POL-10848;0,087205316;0;1360;7340;0,068424825;640
POL-10849;0,237911573;0;1290;4270;0,278739214;520
POL-10850;0,212590637;0;1320;9010;0,0819582;730
POL-10851;0,338047471;0;1330;2550;0,131420608;100
POL-10852;0,290527561;0;1090;5360;0,284822452;110
POL-10853;0,347918133;0;1020;11110;0,065467995;110
POL-10854;0,422199608;0;1260;5510;0,248060321;300
POL-10855;0,242496423;0;1120;6380;0,327343482;490
POL-10856;0,302476337;0;1300;8990;0,235291345;610
POL-10857;0,568554625;1;980;6220;0,263797246;2200
POL-10858;0,293932401;0;880;2440;0,287680062;200
POL-10859;0,237180695;0;930;4360;0,116673897;440
POL-10860;0,434848314;0;1230;9140;0,224289175;160
POL-10861;0,247664753;0;850;9440;0,142717015;50
POL-10862;0,591525292;1;1740;2490;0,124848614;7540
POL-10863;0,494142738;0;1740;4600;0,107736925;900
POL-10864;0,192750922;0;1470;5160;0,225629185;670
POL-10865;0,215708581;0;1160;5740;0,288359578;250
POL-10866;0,454827432;1;1130;4640;0,312766719;4590
POL-10867;0,432033473;0;1320;6710;0,178575784;820
POL-10868;0,472738026;1;1400;5350;0,1618697;4310
POL-10869;0,253897395;0;1320;5640;0,256192071;910
POL-10870;0,285721362;0;920;4230;0,284107773;220
POL-10871;0,231792281;0;1200;8070;0,125995801;440
POL-10872;0,233204146;0;1380;3730;0,139187265;900
POL-10873;0,169730326;0;660;7260;0,210017996;230
POL-10874;0,491512174;1;970;8510;0,183315706;3400
POL-10875;0,331958775;0;1380;10480;0,26173632;140
POL-10876;0,342703134;0;1170;7500;0,201345497;220
POL-10877;0,47320746;0;1170;6950;0,083479732;180
POL-10878;0,057826175;0;1530;3120;0,099785958;640
POL-10879;0,334282337;0;1240;9450;0,320572653;320
POL-10880;0,505566373;1;1130;6790;0,118219509;5600
POL-10881;0,109267717;0;1170;7120;0,065025827;450
POL-10882;0,476371862;1;1180;7290;0,269436367;2430
